variable,valor
r_zt[3,11],0.0
r_zt[3,12],0.0
r_zt[3,13],0.0
r_zt[3,14],0.0
r_zt[3,15],0.0
r_zt[3,16],0.0
r_zt[3,17],0.0
r_zt[3,18],0.0
r_zt[3,19],0.0
r_zt[3,20],0.0
r_zt[3,21],0.0
r_zt[3,22],0.0
r_zt[3,23],0.0
r_zt[3,24],0.0
r_zt[4,1],1.0
r_zt[4,2],0.0
r_zt[4,3],0.0
r_zt[4,4],0.0
r_zt[4,5],0.0
r_zt[4,6],0.0
r_zt[4,7],0.0
r_zt[4,8],0.0
r_zt[4,9],0.0
r_zt[4,10],0.0
r_zt[4,11],0.0
r_zt[4,12],0.0
r_zt[4,13],0.0
r_zt[4,14],0.0
r_zt[4,15],0.0
r_zt[4,16],0.0
r_zt[4,17],0.0
r_zt[4,18],0.0
r_zt[4,19],0.0
r_zt[4,20],0.0
r_zt[4,21],0.0
r_zt[4,22],0.0
r_zt[4,23],0.0
r_zt[4,24],0.0
r_zt[5,1],1.0
r_zt[5,2],0.0
r_zt[5,3],0.0
r_zt[5,4],0.0
r_zt[5,5],0.0
r_zt[5,6],0.0
r_zt[5,7],0.0
r_zt[5,8],0.0
r_zt[5,9],0.0
r_zt[5,10],0.0
r_zt[5,11],0.0
r_zt[5,12],0.0
r_zt[5,13],0.0
r_zt[5,14],0.0
r_zt[5,15],0.0
r_zt[5,16],0.0
r_zt[5,17],0.0
r_zt[5,18],0.0
r_zt[5,19],0.0
r_zt[5,20],0.0
r_zt[5,21],0.0
r_zt[5,22],0.0
r_zt[5,23],0.0
r_zt[5,24],0.0
r_zt[6,1],1.0
r_zt[6,2],0.0
r_zt[6,3],0.0
r_zt[6,4],0.0
r_zt[6,5],0.0
r_zt[6,6],0.0
r_zt[6,7],0.0
r_zt[6,8],0.0
r_zt[6,9],0.0
r_zt[6,10],0.0
r_zt[6,11],0.0
r_zt[6,12],0.0
r_zt[6,13],0.0
r_zt[6,14],0.0
r_zt[6,15],0.0
r_zt[6,16],0.0
r_zt[6,17],0.0
r_zt[6,18],0.0
r_zt[6,19],0.0
r_zt[6,20],0.0
r_zt[6,21],0.0
r_zt[6,22],0.0
r_zt[6,23],0.0
r_zt[6,24],0.0
r_zt[7,1],1.0
r_zt[7,2],0.0
r_zt[7,3],0.0
r_zt[7,4],0.0
r_zt[7,5],0.0
r_zt[7,6],0.0
r_zt[7,7],0.0
r_zt[7,8],0.0
r_zt[7,9],0.0
r_zt[7,10],0.0
r_zt[7,11],0.0
r_zt[7,12],0.0
r_zt[7,13],0.0
r_zt[7,14],0.0
r_zt[7,15],0.0
r_zt[7,16],0.0
r_zt[7,17],0.0
r_zt[7,18],0.0
r_zt[7,19],0.0
r_zt[7,20],0.0
r_zt[7,21],0.0
r_zt[7,22],0.0
r_zt[7,23],0.0
r_zt[7,24],0.0
r_zt[8,1],1.0
r_zt[8,2],0.0
r_zt[8,3],0.0
r_zt[8,4],0.0
r_zt[8,5],0.0
r_zt[8,6],0.0
r_zt[8,7],0.0
r_zt[8,8],0.0
r_zt[8,9],0.0
r_zt[8,10],0.0
r_zt[8,11],0.0
r_zt[8,12],0.0
r_zt[8,13],0.0
r_zt[8,14],0.0
r_zt[8,15],0.0
r_zt[8,16],0.0
r_zt[8,17],0.0
r_zt[8,18],0.0
r_zt[8,19],0.0
r_zt[8,20],0.0
r_zt[8,21],0.0
r_zt[8,22],0.0
r_zt[8,23],0.0
r_zt[8,24],0.0
r_zt[9,1],1.0
r_zt[9,2],0.0
r_zt[9,3],0.0
r_zt[9,4],0.0
r_zt[9,5],0.0
r_zt[9,6],0.0
r_zt[9,7],0.0
r_zt[9,8],0.0
r_zt[9,9],0.0
r_zt[9,10],0.0
r_zt[9,11],0.0
r_zt[9,12],0.0
r_zt[9,13],0.0
r_zt[9,14],0.0
r_zt[9,15],0.0
r_zt[9,16],0.0
r_zt[9,17],0.0
r_zt[9,18],0.0
r_zt[9,19],0.0
r_zt[9,20],0.0
r_zt[9,21],0.0
r_zt[9,22],0.0
r_zt[9,23],0.0
r_zt[9,24],0.0
r_zt[10,1],1.0
r_zt[10,2],0.0
r_zt[10,3],0.0
r_zt[10,4],0.0
r_zt[10,5],0.0
r_zt[10,6],0.0
r_zt[10,7],0.0
r_zt[10,8],0.0
r_zt[10,9],0.0
r_zt[10,10],0.0
r_zt[10,11],0.0
r_zt[10,12],0.0
r_zt[10,13],0.0
r_zt[10,14],0.0
r_zt[10,15],0.0
r_zt[10,16],0.0
r_zt[10,17],0.0
r_zt[10,18],0.0
r_zt[10,19],0.0
r_zt[10,20],0.0
r_zt[10,21],0.0
r_zt[10,22],0.0
r_zt[10,23],0.0
r_zt[10,24],0.0
s_zt[1,1],0.0
s_zt[1,2],0.0
s_zt[1,3],0.0
s_zt[1,4],0.0
s_zt[1,5],1.0
s_zt[1,6],1.0
s_zt[1,7],1.0
s_zt[1,8],1.0
s_zt[1,9],1.0
s_zt[1,10],1.0
s_zt[1,11],1.0
s_zt[1,12],0.0
s_zt[1,13],0.0
s_zt[1,14],0.0
s_zt[1,15],0.0
s_zt[1,16],0.0
s_zt[1,17],1.0
s_zt[1,18],1.0
s_zt[1,19],1.0
s_zt[1,20],1.0
s_zt[1,21],1.0
s_zt[1,22],1.0
s_zt[1,23],1.0
s_zt[1,24],0.0
s_zt[2,1],0.0
s_zt[2,2],0.0
s_zt[2,3],0.0
s_zt[2,4],0.0
s_zt[2,5],1.0
s_zt[2,6],1.0
s_zt[2,7],1.0
s_zt[2,8],1.0
s_zt[2,9],1.0
s_zt[2,10],1.0
s_zt[2,11],1.0
s_zt[2,12],0.0
s_zt[2,13],0.0
s_zt[2,14],0.0
s_zt[2,15],0.0
s_zt[2,16],0.0
s_zt[2,17],1.0
s_zt[2,18],1.0
s_zt[2,19],1.0
s_zt[2,20],1.0
s_zt[2,21],1.0
s_zt[2,22],1.0
s_zt[2,23],1.0
s_zt[2,24],0.0
s_zt[3,1],0.0
s_zt[3,2],0.0
s_zt[3,3],0.0
s_zt[3,4],0.0
s_zt[3,5],1.0
s_zt[3,6],1.0
s_zt[3,7],1.0
s_zt[3,8],1.0
s_zt[3,9],1.0
s_zt[3,10],1.0
s_zt[3,11],1.0
s_zt[3,12],0.0
s_zt[3,13],0.0
s_zt[3,14],0.0
s_zt[3,15],0.0
s_zt[3,16],0.0
s_zt[3,17],1.0
s_zt[3,18],1.0
s_zt[3,19],1.0
s_zt[3,20],1.0
s_zt[3,21],1.0
s_zt[3,22],1.0
s_zt[3,23],1.0
s_zt[3,24],0.0
s_zt[4,1],0.0
s_zt[4,2],0.0
s_zt[4,3],0.0
s_zt[4,4],0.0
s_zt[4,5],1.0
s_zt[4,6],1.0
s_zt[4,7],1.0
s_zt[4,8],1.0
s_zt[4,9],1.0
s_zt[4,10],1.0
s_zt[4,11],1.0
s_zt[4,12],0.0
s_zt[4,13],0.0
s_zt[4,14],0.0
s_zt[4,15],0.0
s_zt[4,16],0.0
s_zt[4,17],1.0
s_zt[4,18],1.0
s_zt[4,19],1.0
s_zt[4,20],1.0
s_zt[4,21],1.0
s_zt[4,22],1.0
s_zt[4,23],1.0
s_zt[4,24],0.0
s_zt[5,1],0.0
s_zt[5,2],0.0
s_zt[5,3],0.0
s_zt[5,4],0.0
s_zt[5,5],1.0
s_zt[5,6],1.0
s_zt[5,7],1.0
s_zt[5,8],1.0
s_zt[5,9],1.0
s_zt[5,10],1.0
s_zt[5,11],1.0
s_zt[5,12],0.0
s_zt[5,13],0.0
s_zt[5,14],0.0
s_zt[5,15],0.0
s_zt[5,16],0.0
s_zt[5,17],1.0
s_zt[5,18],1.0
s_zt[5,19],1.0
s_zt[5,20],1.0
s_zt[5,21],1.0
s_zt[5,22],1.0
s_zt[5,23],1.0
s_zt[5,24],0.0
s_zt[6,1],0.0
s_zt[6,2],0.0
s_zt[6,3],1.0
s_zt[6,4],0.0
s_zt[6,5],1.0
s_zt[6,6],1.0
s_zt[6,7],1.0
s_zt[6,8],1.0
s_zt[6,9],1.0
s_zt[6,10],1.0
s_zt[6,11],1.0
s_zt[6,12],0.0
s_zt[6,13],0.0
s_zt[6,14],0.0
s_zt[6,15],1.0
s_zt[6,16],0.0
s_zt[6,17],1.0
s_zt[6,18],1.0
s_zt[6,19],1.0
s_zt[6,20],1.0
s_zt[6,21],1.0
s_zt[6,22],1.0
s_zt[6,23],1.0
s_zt[6,24],0.0
s_zt[7,1],0.0
s_zt[7,2],0.0
s_zt[7,3],1.0
s_zt[7,4],0.0
s_zt[7,5],1.0
s_zt[7,6],1.0
s_zt[7,7],1.0
s_zt[7,8],1.0
s_zt[7,9],1.0
s_zt[7,10],1.0
s_zt[7,11],1.0
s_zt[7,12],0.0
s_zt[7,13],0.0
s_zt[7,14],0.0
s_zt[7,15],1.0
s_zt[7,16],0.0
s_zt[7,17],1.0
s_zt[7,18],1.0
s_zt[7,19],1.0
s_zt[7,20],1.0
s_zt[7,21],1.0
s_zt[7,22],1.0
s_zt[7,23],1.0
s_zt[7,24],0.0
s_zt[8,1],0.0
s_zt[8,2],0.0
s_zt[8,3],1.0
s_zt[8,4],0.0
s_zt[8,5],1.0
s_zt[8,6],1.0
s_zt[8,7],1.0
s_zt[8,8],1.0
s_zt[8,9],1.0
s_zt[8,10],1.0
s_zt[8,11],1.0
s_zt[8,12],0.0
s_zt[8,13],0.0
s_zt[8,14],0.0
s_zt[8,15],1.0
s_zt[8,16],0.0
s_zt[8,17],1.0
s_zt[8,18],1.0
s_zt[8,19],1.0
s_zt[8,20],1.0
s_zt[8,21],1.0
s_zt[8,22],1.0
s_zt[8,23],1.0
s_zt[8,24],0.0
s_zt[9,1],0.0
s_zt[9,2],0.0
s_zt[9,3],1.0
s_zt[9,4],0.0
s_zt[9,5],1.0
s_zt[9,6],1.0
s_zt[9,7],1.0
s_zt[9,8],1.0
s_zt[9,9],1.0
s_zt[9,10],1.0
s_zt[9,11],1.0
s_zt[9,12],0.0
s_zt[9,13],0.0
s_zt[9,14],0.0
s_zt[9,15],1.0
s_zt[9,16],0.0
s_zt[9,17],1.0
s_zt[9,18],1.0
s_zt[9,19],1.0
s_zt[9,20],1.0
s_zt[9,21],1.0
s_zt[9,22],1.0
s_zt[9,23],1.0
s_zt[9,24],0.0
s_zt[10,1],0.0
s_zt[10,2],0.0
s_zt[10,3],1.0
s_zt[10,4],0.0
s_zt[10,5],1.0
s_zt[10,6],1.0
s_zt[10,7],1.0
s_zt[10,8],1.0
s_zt[10,9],1.0
s_zt[10,10],1.0
s_zt[10,11],1.0
s_zt[10,12],0.0
s_zt[10,13],0.0
s_zt[10,14],0.0
s_zt[10,15],1.0
s_zt[10,16],0.0
s_zt[10,17],1.0
s_zt[10,18],1.0
s_zt[10,19],1.0
s_zt[10,20],1.0
s_zt[10,21],1.0
s_zt[10,22],1.0
s_zt[10,23],1.0
s_zt[10,24],0.0
y_t[1],0.0
y_t[2],0.0
y_t[3],0.0
y_t[4],0.0
y_t[5],0.0
y_t[6],0.0
y_t[7],0.0
y_t[8],0.0
y_t[9],0.0
y_t[10],0.0
y_t[11],0.0
y_t[12],0.0
y_t[13],0.0
y_t[14],0.0
y_t[15],0.0
y_t[16],0.0
y_t[17],0.0
y_t[18],0.0
y_t[19],0.0
y_t[20],1000000.0
y_t[21],1000000.0
y_t[22],1000000.0
y_t[23],1000000.0
y_t[24],1000000.0
u_t[1],423.0925428901124
u_t[2],422.9655205876056
u_t[3],382.2472538886248
u_t[4],411.0256286138904
u_t[5],390.08580582017333
u_t[6],385.3729437301182
u_t[7],425.0315318820691
u_t[8],404.0294972882023
u_t[9],398.8841769791235
u_t[10],408.26647103491655
u_t[11],402.50823255532873
u_t[12],373.9909796318736
u_t[13],406.55946575219406
u_t[14],426.5510456199199
u_t[15],396.3122462540521
u_t[16],433.4306351215236
u_t[17],414.7823278701956
u_t[18],381.785682639613
u_t[19],370.6259731868256
u_t[20],1000416.6632019349
u_t[21],403.30307720786794
u_t[22],366.2319019671563
u_t[23],409.2014985205979
u_t[24],378.43999665242154
I_t[1],496139616.0221967
I_t[2],496139057.9318813
I_t[3],482045575.7417971
I_t[4],481925311.3485416
I_t[5],452820600.43402296
I_t[6],423945184.21117514
I_t[7],397331367.2128835
I_t[8],370245613.0020939
I_t[9],339730308.4679448
I_t[10],309066427.9953876
I_t[11],282130592.2828596
I_t[12],281908643.14032716
I_t[13],581908106.6973085
I_t[14],581907543.8760004
I_t[15],568550148.132295
I_t[16],568406355.2105756
I_t[17],535174880.3816579
I_t[18],509217896.1689419
I_t[19],478301148.8528162
I_t[20],447033295.5000086
I_t[21],416612955.5948837
I_t[22],385698091.60815454
I_t[23],356387503.09657764
I_t[24],356148111.8991577
enc_zt[1,1],0.0
enc_zt[1,2],0.0
enc_zt[1,3],0.0
enc_zt[1,4],0.0
enc_zt[1,5],1.0
enc_zt[1,6],0.0
enc_zt[1,7],0.0
enc_zt[1,8],0.0
enc_zt[1,9],0.0
enc_zt[1,10],0.0
enc_zt[1,11],0.0
enc_zt[1,12],0.0
enc_zt[1,13],0.0
enc_zt[1,14],0.0
enc_zt[1,15],0.0
enc_zt[1,16],0.0
enc_zt[1,17],1.0
enc_zt[1,18],0.0
enc_zt[1,19],0.0
enc_zt[1,20],0.0
enc_zt[1,21],0.0
enc_zt[1,22],0.0
enc_zt[1,23],0.0
enc_zt[1,24],0.0
enc_zt[2,1],0.0
enc_zt[2,2],0.0
enc_zt[2,3],0.0
enc_zt[2,4],0.0
enc_zt[2,5],1.0
enc_zt[2,6],0.0
enc_zt[2,7],0.0
enc_zt[2,8],0.0
enc_zt[2,9],0.0
enc_zt[2,10],0.0
enc_zt[2,11],0.0
enc_zt[2,12],0.0
enc_zt[2,13],0.0
enc_zt[2,14],0.0
enc_zt[2,15],0.0
enc_zt[2,16],0.0
enc_zt[2,17],1.0
enc_zt[2,18],0.0
enc_zt[2,19],0.0
enc_zt[2,20],0.0
enc_zt[2,21],0.0
enc_zt[2,22],0.0
enc_zt[2,23],0.0
enc_zt[2,24],0.0
enc_zt[3,1],0.0
enc_zt[3,2],0.0
enc_zt[3,3],0.0
enc_zt[3,4],0.0
enc_zt[3,5],1.0
enc_zt[3,6],0.0
enc_zt[3,7],0.0
enc_zt[3,8],0.0
enc_zt[3,9],0.0
enc_zt[3,10],0.0
enc_zt[3,11],0.0
enc_zt[3,12],0.0
enc_zt[3,13],0.0
enc_zt[3,14],0.0
enc_zt[3,15],0.0
enc_zt[3,16],0.0
enc_zt[3,17],1.0
enc_zt[3,18],0.0
enc_zt[3,19],0.0
enc_zt[3,20],0.0
enc_zt[3,21],0.0
enc_zt[3,22],0.0
enc_zt[3,23],0.0
enc_zt[3,24],0.0
enc_zt[4,1],0.0
enc_zt[4,2],0.0
enc_zt[4,3],0.0
enc_zt[4,4],0.0
enc_zt[4,5],1.0
enc_zt[4,6],0.0
enc_zt[4,7],0.0
enc_zt[4,8],0.0
enc_zt[4,9],0.0
enc_zt[4,10],0.0
enc_zt[4,11],0.0
enc_zt[4,12],0.0
enc_zt[4,13],0.0
enc_zt[4,14],0.0
enc_zt[4,15],0.0
enc_zt[4,16],0.0
enc_zt[4,17],1.0
enc_zt[4,18],0.0
enc_zt[4,19],0.0
enc_zt[4,20],0.0
enc_zt[4,21],0.0
enc_zt[4,22],0.0
enc_zt[4,23],0.0
enc_zt[4,24],0.0
enc_zt[5,1],0.0
enc_zt[5,2],0.0
enc_zt[5,3],0.0
enc_zt[5,4],0.0
enc_zt[5,5],1.0
enc_zt[5,6],0.0
enc_zt[5,7],0.0
enc_zt[5,8],0.0
enc_zt[5,9],0.0
enc_zt[5,10],0.0
enc_zt[5,11],0.0
enc_zt[5,12],0.0
enc_zt[5,13],0.0
enc_zt[5,14],0.0
enc_zt[5,15],0.0
enc_zt[5,16],0.0
enc_zt[5,17],1.0
enc_zt[5,18],0.0
enc_zt[5,19],0.0
enc_zt[5,20],0.0
enc_zt[5,21],0.0
enc_zt[5,22],0.0
enc_zt[5,23],0.0
enc_zt[5,24],0.0
enc_zt[6,1],0.0
enc_zt[6,2],0.0
enc_zt[6,3],1.0
enc_zt[6,4],0.0
enc_zt[6,5],1.0
enc_zt[6,6],0.0
enc_zt[6,7],0.0
enc_zt[6,8],0.0
enc_zt[6,9],0.0
enc_zt[6,10],0.0
enc_zt[6,11],0.0
enc_zt[6,12],0.0
enc_zt[6,13],0.0
enc_zt[6,14],0.0
enc_zt[6,15],1.0
enc_zt[6,16],0.0
enc_zt[6,17],1.0
enc_zt[6,18],0.0
enc_zt[6,19],0.0
enc_zt[6,20],0.0
enc_zt[6,21],0.0
enc_zt[6,22],0.0
enc_zt[6,23],0.0
enc_zt[6,24],0.0
enc_zt[7,1],0.0
enc_zt[7,2],0.0
enc_zt[7,3],1.0
enc_zt[7,4],0.0
enc_zt[7,5],1.0
enc_zt[7,6],0.0
enc_zt[7,7],0.0
enc_zt[7,8],0.0
enc_zt[7,9],0.0
enc_zt[7,10],0.0
enc_zt[7,11],0.0
enc_zt[7,12],0.0
enc_zt[7,13],0.0
enc_zt[7,14],0.0
enc_zt[7,15],1.0
enc_zt[7,16],0.0
enc_zt[7,17],1.0
enc_zt[7,18],0.0
enc_zt[7,19],0.0
enc_zt[7,20],0.0
enc_zt[7,21],0.0
enc_zt[7,22],0.0
enc_zt[7,23],0.0
enc_zt[7,24],0.0
enc_zt[8,1],0.0
enc_zt[8,2],0.0
enc_zt[8,3],1.0
enc_zt[8,4],0.0
enc_zt[8,5],1.0
enc_zt[8,6],0.0
enc_zt[8,7],0.0
enc_zt[8,8],0.0
enc_zt[8,9],0.0
enc_zt[8,10],0.0
enc_zt[8,11],0.0
enc_zt[8,12],0.0
enc_zt[8,13],0.0
enc_zt[8,14],0.0
enc_zt[8,15],1.0
enc_zt[8,16],0.0
enc_zt[8,17],1.0
enc_zt[8,18],0.0
enc_zt[8,19],0.0
enc_zt[8,20],0.0
enc_zt[8,21],0.0
enc_zt[8,22],0.0
enc_zt[8,23],0.0
enc_zt[8,24],0.0
enc_zt[9,1],0.0
enc_zt[9,2],0.0
enc_zt[9,3],1.0
enc_zt[9,4],0.0
enc_zt[9,5],1.0
enc_zt[9,6],0.0
enc_zt[9,7],0.0
enc_zt[9,8],0.0
enc_zt[9,9],0.0
enc_zt[9,10],0.0
enc_zt[9,11],0.0
enc_zt[9,12],0.0
enc_zt[9,13],0.0
enc_zt[9,14],0.0
enc_zt[9,15],1.0
enc_zt[9,16],0.0
enc_zt[9,17],1.0
enc_zt[9,18],0.0
enc_zt[9,19],0.0
enc_zt[9,20],0.0
enc_zt[9,21],0.0
enc_zt[9,22],0.0
enc_zt[9,23],0.0
enc_zt[9,24],0.0
enc_zt[10,1],0.0
enc_zt[10,2],0.0
enc_zt[10,3],1.0
enc_zt[10,4],0.0
enc_zt[10,5],1.0
enc_zt[10,6],0.0
enc_zt[10,7],0.0
enc_zt[10,8],0.0
enc_zt[10,9],0.0
enc_zt[10,10],0.0
enc_zt[10,11],0.0
enc_zt[10,12],0.0
enc_zt[10,13],0.0
enc_zt[10,14],0.0
enc_zt[10,15],1.0
enc_zt[10,16],0.0
enc_zt[10,17],1.0
enc_zt[10,18],0.0
enc_zt[10,19],0.0
enc_zt[10,20],0.0
enc_zt[10,21],0.0
enc_zt[10,22],0.0
enc_zt[10,23],0.0
enc_zt[10,24],0.0
apg_zt[1,1],0.0
apg_zt[1,2],0.0
apg_zt[1,3],0.0
apg_zt[1,4],0.0
apg_zt[1,5],0.0
apg_zt[1,6],0.0
apg_zt[1,7],0.0
apg_zt[1,8],0.0
apg_zt[1,9],0.0
apg_zt[1,10],0.0
apg_zt[1,11],0.0
apg_zt[1,12],1.0
apg_zt[1,13],0.0
apg_zt[1,14],0.0
apg_zt[1,15],0.0
apg_zt[1,16],0.0
apg_zt[1,17],0.0
apg_zt[1,18],0.0
apg_zt[1,19],0.0
apg_zt[1,20],0.0
apg_zt[1,21],0.0
apg_zt[1,22],0.0
apg_zt[1,23],0.0
apg_zt[1,24],1.0
apg_zt[2,1],0.0
apg_zt[2,2],0.0
apg_zt[2,3],0.0
apg_zt[2,4],0.0
apg_zt[2,5],0.0
apg_zt[2,6],0.0
apg_zt[2,7],0.0
apg_zt[2,8],0.0
apg_zt[2,9],0.0
apg_zt[2,10],0.0
apg_zt[2,11],0.0
apg_zt[2,12],1.0
apg_zt[2,13],0.0
apg_zt[2,14],0.0
apg_zt[2,15],0.0
apg_zt[2,16],0.0
apg_zt[2,17],0.0
apg_zt[2,18],0.0
apg_zt[2,19],0.0
apg_zt[2,20],0.0
apg_zt[2,21],0.0
apg_zt[2,22],0.0
apg_zt[2,23],0.0
apg_zt[2,24],1.0
apg_zt[3,1],0.0
apg_zt[3,2],0.0
apg_zt[3,3],0.0
apg_zt[3,4],0.0
apg_zt[3,5],0.0
apg_zt[3,6],0.0
apg_zt[3,7],0.0
apg_zt[3,8],0.0
apg_zt[3,9],0.0
apg_zt[3,10],0.0
apg_zt[3,11],0.0
apg_zt[3,12],1.0
apg_zt[3,13],0.0
apg_zt[3,14],0.0
apg_zt[3,15],0.0
apg_zt[3,16],0.0
apg_zt[3,17],0.0
apg_zt[3,18],0.0
apg_zt[3,19],0.0
apg_zt[3,20],0.0
apg_zt[3,21],0.0
apg_zt[3,22],0.0
apg_zt[3,23],0.0
apg_zt[3,24],1.0
apg_zt[4,1],0.0
apg_zt[4,2],0.0
apg_zt[4,3],0.0
apg_zt[4,4],0.0
apg_zt[4,5],0.0
apg_zt[4,6],0.0
apg_zt[4,7],0.0
apg_zt[4,8],0.0
apg_zt[4,9],0.0
apg_zt[4,10],0.0
apg_zt[4,11],0.0
apg_zt[4,12],1.0
apg_zt[4,13],0.0
apg_zt[4,14],0.0
apg_zt[4,15],0.0
apg_zt[4,16],0.0
apg_zt[4,17],0.0
apg_zt[4,18],0.0
apg_zt[4,19],0.0
apg_zt[4,20],0.0
apg_zt[4,21],0.0
apg_zt[4,22],0.0
apg_zt[4,23],0.0
apg_zt[4,24],1.0
apg_zt[5,1],0.0
apg_zt[5,2],0.0
apg_zt[5,3],0.0
apg_zt[5,4],0.0
apg_zt[5,5],0.0
apg_zt[5,6],0.0
apg_zt[5,7],0.0
apg_zt[5,8],0.0
apg_zt[5,9],0.0
apg_zt[5,10],0.0
apg_zt[5,11],0.0
apg_zt[5,12],1.0
apg_zt[5,13],0.0
apg_zt[5,14],0.0
apg_zt[5,15],0.0
apg_zt[5,16],0.0
apg_zt[5,17],0.0
apg_zt[5,18],0.0
apg_zt[5,19],0.0
apg_zt[5,20],0.0
apg_zt[5,21],0.0
apg_zt[5,22],0.0
apg_zt[5,23],0.0
apg_zt[5,24],1.0
apg_zt[6,1],0.0
apg_zt[6,2],0.0
apg_zt[6,3],0.0
apg_zt[6,4],1.0
apg_zt[6,5],0.0
apg_zt[6,6],0.0
apg_zt[6,7],0.0
apg_zt[6,8],0.0
apg_zt[6,9],0.0
apg_zt[6,10],0.0
apg_zt[6,11],0.0
apg_zt[6,12],1.0
apg_zt[6,13],0.0
apg_zt[6,14],0.0
apg_zt[6,15],0.0
apg_zt[6,16],1.0
apg_zt[6,17],0.0
apg_zt[6,18],0.0
apg_zt[6,19],0.0
apg_zt[6,20],0.0
apg_zt[6,21],0.0
apg_zt[6,22],0.0
apg_zt[6,23],0.0
apg_zt[6,24],1.0
apg_zt[7,1],0.0
apg_zt[7,2],0.0
apg_zt[7,3],0.0
apg_zt[7,4],1.0
apg_zt[7,5],0.0
apg_zt[7,6],0.0
apg_zt[7,7],0.0
apg_zt[7,8],0.0
apg_zt[7,9],0.0
apg_zt[7,10],0.0
apg_zt[7,11],0.0
apg_zt[7,12],1.0
apg_zt[7,13],0.0
apg_zt[7,14],0.0
apg_zt[7,15],0.0
apg_zt[7,16],1.0
apg_zt[7,17],0.0
apg_zt[7,18],0.0
apg_zt[7,19],0.0
apg_zt[7,20],0.0
apg_zt[7,21],0.0
apg_zt[7,22],0.0
apg_zt[7,23],0.0
apg_zt[7,24],1.0
apg_zt[8,1],0.0
apg_zt[8,2],0.0
apg_zt[8,3],0.0
apg_zt[8,4],1.0
apg_zt[8,5],0.0
apg_zt[8,6],0.0
apg_zt[8,7],0.0
apg_zt[8,8],0.0
apg_zt[8,9],0.0
apg_zt[8,10],0.0
apg_zt[8,11],0.0
apg_zt[8,12],1.0
apg_zt[8,13],0.0
apg_zt[8,14],0.0
apg_zt[8,15],0.0
apg_zt[8,16],1.0
apg_zt[8,17],0.0
apg_zt[8,18],0.0
apg_zt[8,19],0.0
apg_zt[8,20],0.0
apg_zt[8,21],0.0
apg_zt[8,22],0.0
apg_zt[8,23],0.0
apg_zt[8,24],1.0
apg_zt[9,1],0.0
apg_zt[9,2],0.0
apg_zt[9,3],0.0
apg_zt[9,4],1.0
apg_zt[9,5],0.0
apg_zt[9,6],0.0
apg_zt[9,7],0.0
apg_zt[9,8],0.0
apg_zt[9,9],0.0
apg_zt[9,10],0.0
apg_zt[9,11],0.0
apg_zt[9,12],1.0
apg_zt[9,13],0.0
apg_zt[9,14],0.0
apg_zt[9,15],0.0
apg_zt[9,16],1.0
apg_zt[9,17],0.0
apg_zt[9,18],0.0
apg_zt[9,19],0.0
apg_zt[9,20],0.0
apg_zt[9,21],0.0
apg_zt[9,22],0.0
apg_zt[9,23],0.0
apg_zt[9,24],1.0
apg_zt[10,1],0.0
apg_zt[10,2],0.0
apg_zt[10,3],0.0
apg_zt[10,4],1.0
apg_zt[10,5],0.0
apg_zt[10,6],0.0
apg_zt[10,7],0.0
apg_zt[10,8],0.0
apg_zt[10,9],0.0
apg_zt[10,10],0.0
apg_zt[10,11],0.0
apg_zt[10,12],1.0
apg_zt[10,13],0.0
apg_zt[10,14],0.0
apg_zt[10,15],0.0
apg_zt[10,16],1.0
apg_zt[10,17],0.0
apg_zt[10,18],0.0
apg_zt[10,19],0.0
apg_zt[10,20],0.0
apg_zt[10,21],0.0
apg_zt[10,22],0.0
apg_zt[10,23],0.0
apg_zt[10,24],1.0
